combo,n_factors,hold,tickers,trades,win_rate,avg_return,median_return,avg_excess,total_return,max_drawdown,sharpe,sortino,avg_hold,t_stat,low_n
A2+B1,2,4,40,21,76.19047619047619,2.3533837626677077,7.583326442811962,0.3382690296640925,49.421059016021864,-115.08226625738396,1.1290838349033798,1.4728311238913379,4.0,0.10322187560408015,True
C3,1,4,40,4,50.0,3.613811338239777,2.0374893080777188,-0.10566749749299914,14.455245352959109,-0.4764955447215363,5.3840748524691815,238.3450206734333,4.0,-0.03748792686379537,True
B2+C3,2,4,40,4,50.0,3.613811338239777,2.0374893080777188,-0.10566749749299914,14.455245352959109,-0.4764955447215363,5.3840748524691815,238.3450206734333,4.0,-0.03748792686379537,True
A2+B3,2,4,40,14,64.28571428571429,0.7818018762978834,1.7939419627697004,-0.6622987872317776,10.945226268170368,-50.695689986014926,0.46597441590928673,0.42803680040332487,4.0,-0.1710420256667968,True
A2+B2+D1+V1,4,4,40,15,60.0,1.1871309298496324,1.8918743263982927,-0.753041400201511,17.806963947744485,-25.337877680812703,1.2827891588368663,1.3613570838555469,4.0,-0.5331857677827574,True
A2+B3+D1+V1,4,4,40,3,33.33333333333333,-2.6990185186302713,-0.35768033153604545,-0.8058309071572517,-8.097055555890813,-9.326887072999625,-3.9036775307798455,-3.5181228378852283,4.0,-0.16296886355550994,True
A2+D1+V1,3,4,40,26,57.692307692307686,-0.6681126134863408,1.0338914745634138,-1.1528254753178273,-17.37092795064486,-109.10286150000867,-0.44084975103583923,-0.43558235080069874,4.0,-0.688534372490549,True
A2+B3+D1,3,4,40,6,33.33333333333333,-2.687495616981689,-1.4825814308232554,-1.8231874977513374,-16.124973701890134,-17.35480521899894,-5.470766796207055,-5.723061790602044,4.0,-0.6359610886848454,True
A1+B2+D1+V1,4,4,40,6,50.0,1.2712117326980905,-0.11264122445196374,-1.8650168687763025,7.627270396188543,-17.86551890308306,1.2267003761670192,6.878302327009715,4.0,-0.6150988495845258,True
A2+B3+V1,3,4,40,6,50.0,-1.055616578655119,0.43607559278638247,-1.9090573781206044,-6.333699471930715,-45.29327052368608,-0.4093427797325478,-0.4509865134907406,4.0,-0.20720318081156644,True
C1+D1,2,4,40,20,30.0,-1.868146749438361,-2.502757265181014,-1.9783783616371162,-37.36293498876722,-41.22466403899892,-2.099243686136458,-4.506072621198093,4.0,-1.2905936533791071,True
A2+B1+D1+V1,4,4,40,8,62.5,-3.3851045428123157,4.385649453327611,-2.0325435792211355,-27.080836342498525,-74.43809674619634,-1.3734857868794488,-2.0752313634580277,4.0,-0.4306165003836594,True
B3+C1+D1,3,4,40,16,25.0,-2.792033436526137,-4.346900158834395,-2.7613537847071252,-44.67253498441819,-44.67253498441819,-3.1424920445190336,-6.523492183726961,4.0,-1.5600539151648127,True
B3+C1+V1,3,4,40,10,30.0,-2.856852371363279,-4.651694632846143,-3.3151183930795596,-28.568523713632793,-30.467215904125567,-2.7023500215913323,-5.411997503464042,4.0,-1.126600494838375,True
C1+V1,2,4,40,15,20.0,-2.994485733735938,-2.7785764949971465,-3.437145208280865,-44.91728600603907,-44.91728600603907,-3.515109720558077,-6.42039299279924,4.0,-1.7808168806558609,True
