combo,n_factors,hold,tickers,trades,win_rate,avg_return,median_return,avg_excess,total_return,max_drawdown,sharpe,sortino,avg_hold,t_stat,low_n
A2+B2+C1+V1,4,5,444,45,73.33333333333333,2.5054904439811394,2.322655563199626,1.931489343808043,112.74706997915128,-9.634108729567338,3.127346630344508,6.068770211318455,5.0,2.3318708487942947,False
A2+C1+D1+V1,4,5,444,45,68.88888888888889,2.249658300813304,1.3207412477883436,1.515419665004456,101.23462353659869,-8.741696109364938,2.392590133301234,7.475153223329376,5.0,1.5904522806286816,False
A2+C1+V1,3,5,444,135,64.44444444444444,1.9554398601703957,1.5887345382133438,1.3883497282128439,263.9843811230034,-18.045929162248985,2.3731656469465285,5.569509399288046,5.0,2.7859357390865385,False
A1+B1+D1+V1,4,5,444,47,57.446808510638306,1.1444537858450348,1.0727530985831621,1.178634610284435,53.78932793471664,-24.005579404741592,1.7715960836698494,2.9620173573639765,5.0,1.9683383416940374,False
A1+B1+D1,3,5,444,76,55.26315789473685,1.1526314046557116,0.2843405295235408,1.1202202682977158,87.59998675383407,-22.35419258070274,1.6892148825257365,3.54342568829719,5.0,2.384816298562744,False
A2+B3+C1+V1,4,5,444,90,60.0,1.6804145682650238,1.113338179359845,1.116779920415244,151.23731114385214,-14.646481134291733,2.0079694910411545,5.0686655035388934,5.0,1.7910593853569874,False
A2+B3+C1+D1+V1,5,5,444,37,64.86486486486487,1.5445596369421528,1.0972441389223564,0.9213065980705543,57.14870656685965,-9.431261459277755,1.7869918931739455,4.988815659911604,5.0,0.9156600005402239,False
B2+C1+V1,3,5,444,280,61.07142857142858,1.1549870067567536,0.8576372851856529,0.7008229756686613,323.39636189189105,-44.477016027461346,1.3841504758017829,2.225654002934537,5.0,1.947769621851177,False
B1+C3,2,5,444,121,63.63636363636363,1.3755212699735144,1.360944067620815,0.6443149887248532,166.43807366679525,-33.62264614597918,1.8050700733025813,3.1782398446002804,5.0,1.333990188214535,False
B2+C3+V1,3,5,444,83,55.42168674698795,0.9930471964976922,0.5479446686014496,0.6204637190568576,82.42291730930846,-30.59677364024107,1.5519681505369578,2.7283141969220024,5.0,1.1636654514987723,False
A1+B2+C1,3,5,444,147,53.06122448979592,0.9040106301976939,0.427391562018744,0.6101701318140471,132.889562639061,-118.22332529503554,0.9901980696903888,2.3639153830564408,5.0,1.152562343679638,False
A2+B2+C3,3,5,444,41,58.536585365853654,0.9999069697600094,0.15820189516234137,0.50560464740605,40.99618576016038,-12.566251341641586,1.6802203235524154,2.8827996669322182,5.0,0.6966079049060904,False
A2+B3+C1,3,5,444,270,55.55555555555556,1.0241102425923427,0.7093624106661962,0.49501044199125843,276.50976549993254,-85.40178430742968,1.191653132760628,2.521621895765198,5.0,1.364390805577867,False
A2+C1,2,5,444,585,56.58119658119658,0.9465443668105866,0.7859171509790607,0.49309237387021376,553.7284545841932,-137.20050112829418,1.2248687843613062,2.288445279993112,5.0,2.231619773801181,False
A2+B2+C1,3,5,444,315,57.460317460317455,0.880059330426224,0.8856512808915649,0.4914483154807471,277.2186890842606,-88.0366344369389,1.2732373539795039,2.0903389412084916,5.0,1.8317969620154724,False
C3,1,5,444,414,56.28019323671497,1.0030792505727304,0.6159497545907996,0.45805732130599736,415.2748097371104,-115.56072637932604,1.336819124169543,2.2573823212739925,5.0,1.7344764207442078,False
B2+C3,2,5,444,290,53.79310344827586,0.8942417698336542,0.25581965241738747,0.41277694971907225,259.3301132517597,-83.08287221589477,1.198538012935511,1.992780560972185,5.0,1.2985020838023318,False
B2+C1+D1+V1,4,5,444,75,58.666666666666664,1.0500652124174394,0.8566823315639271,0.4053706428403881,78.75489093130795,-18.18424834565923,1.321665204950577,2.007068399860101,5.0,0.6161574584644282,False
A2+C3,2,5,444,60,58.333333333333336,0.9792594130816108,0.854227590542189,0.4051886340083342,58.75556478489665,-18.765992210896755,1.438273521967473,2.7167410221487716,5.0,0.6183908664730478,False
B3+D1+V1,3,5,444,4494,55.184690698709396,0.7183130940473335,0.4903461227892288,0.30716559753241685,3228.0990446487167,-554.262953294188,0.8240963695910756,1.330498283314579,5.0,3.336411945341501,False
C3+V1,2,5,444,133,56.390977443609025,0.68262546301694,0.5817357670908806,0.3016000287237929,90.78918658125302,-62.024072037305764,0.9767145170143428,1.5211785231556174,5.0,0.6906374891624136,False
B3+C1+D1,3,5,444,1780,55.61797752808989,0.6148187825689487,0.4386305343531969,0.2674032956008631,1094.377432972729,-381.80267423002016,0.8024247915374589,1.3447008782100514,5.0,2.1092387389653493,False
A2+B2+V1,3,5,444,1188,52.52525252525253,0.7708305317659842,0.2923926280725866,0.22304209097566705,915.7466717379892,-204.06853511783302,0.6595133640750742,1.4790421362863477,5.0,0.9233476186727997,False
B3+C1,2,5,444,2867,54.34251831182421,0.629267672331294,0.38340177483995164,0.2228947425020113,1804.11041657382,-404.26653338448466,0.8095473295306802,1.395814188478012,5.0,2.194461916386953,False
A2+V1,2,5,444,2277,53.0961791831357,0.702134409835271,0.37406188332949514,0.2141936303291226,1598.7600511949122,-317.1726012075166,0.6661407722456862,1.3122999876134271,5.0,1.3629949067315132,False
D1+V1,2,5,444,13562,54.63058545937177,0.5590225665217489,0.451558378586572,0.18363516939573707,7581.464047167958,-1281.4646141876465,0.6754919774531268,1.0213296347474201,5.0,3.680588062016774,False
A2+B2+C1+D1,4,5,444,78,58.97435897435898,0.9164391780588249,0.9173793453044334,0.18242965263208638,71.48225588858834,-38.76354438011301,1.1696945302058077,2.2216774933702235,5.0,0.3231268476299929,False
A1+D1+V1,3,5,444,1293,51.972157772621806,0.5460819927239907,0.2471528286743429,0.17470208122556674,706.08401659212,-301.74232722712577,0.6062163791825872,0.994481213720099,5.0,0.9839045982858887,False
A1+B3+D1+V1,4,5,444,1007,51.837140019860975,0.5722529036425889,0.24328681904774188,0.17322968786632922,576.2586739680869,-261.26600163712334,0.6158283391799623,1.0379846039942822,5.0,0.8337492950431746,False
B3+V1,2,5,444,6396,54.00250156347718,0.6308131424291327,0.390766054936076,0.16419466261478238,4034.680858976733,-815.8781377460357,0.7208926142559824,1.1803425022364284,5.0,2.121472834704117,False
C1,1,5,444,4651,53.923887336056765,0.5473901271185726,0.364021771042667,0.16204666186507394,2545.911481228481,-614.2537155254873,0.7157773906968488,1.1999229662300577,5.0,2.047082053071206,False
A2+B1+V1,3,5,444,676,53.84615384615385,0.42716099599618523,0.38390134099976,0.15770463527127845,288.7608332934212,-144.00916815076928,0.4796767370861587,0.7348395283358562,5.0,0.6526244789304225,False
V1,1,5,444,23203,54.35073050898591,0.5685094208303166,0.4317223568540647,0.137649818431675,13191.124091525837,-1920.8101643830212,0.6694216953781108,1.0462755601596683,5.0,3.5042027678449825,False
B1+D1+V1,3,5,444,4006,54.64303544682976,0.4334036137389849,0.44696223100307453,0.12241352804974324,1736.2148766383737,-1360.8088949699932,0.536644528768858,0.7747681901571492,5.0,1.3907200507362532,False
B1+V1,2,5,444,6984,54.424398625429546,0.47750385085374586,0.42684124636672216,0.11473221555126792,3334.886894362561,-1967.0723024609315,0.5863962273428396,0.8617598242898784,5.0,1.7028714480144989,False
B2+V1,2,5,444,7990,55.09386733416771,0.6337843218325131,0.5004206641088994,0.11361174880191913,5063.93673144178,-720.3550460687478,0.7384931141343637,1.178405304550059,5.0,1.6588305091570283,False
B2+D1+V1,3,5,444,3470,55.5043227665706,0.6100893261426097,0.5116857466104254,0.11150245540910615,2117.0099617148558,-308.54530638174566,0.7882867393011537,1.1464164142372584,5.0,1.1945488889400577,False
C1+D1,2,5,444,2357,54.94272380144252,0.5002837827792583,0.3911543952170921,0.1049220462905134,1179.168876010712,-449.6698409701394,0.6669054835093258,1.0929628503290245,5.0,0.9657019564241037,False
A2+C1+D1,3,5,444,178,56.17977528089888,0.6905820523400191,0.5965726538066962,0.07981119692830775,122.92360531652339,-84.86229416759133,0.7879918810458278,1.5865674315622136,5.0,0.18292429084743736,False
B2+C1,2,5,444,1784,53.25112107623319,0.415807771667411,0.3459380156443444,0.06425997622264143,741.8010646546612,-259.1746294323639,0.5589088580276579,0.8951047173417704,5.0,0.5088748811871617,False
C1+V1,2,5,444,1031,55.77109602327837,0.4806557583798464,0.5262050280618327,0.06074321326477268,495.55608688962167,-288.12450369055875,0.5789960523981322,0.9212129206342754,5.0,0.3337215685637241,False
B3+D1,2,5,444,20222,51.47364256750075,0.29576958807019993,0.13550383602894148,0.037085366466813305,5981.052609955583,-2016.9704005200194,0.389077685438614,0.6140166533926884,5.0,0.9840174576995235,False
A2+B1,2,5,444,3972,53.47432024169184,0.6004523288503629,0.3635454464017299,0.034988832913854975,2384.9966501936415,-613.4580727431827,0.7297959244563827,1.257469091061377,5.0,0.3834433018028535,False
B1,1,5,444,29568,53.327922077922075,0.4104200055445108,0.3423997110925373,0.01850356555983604,12135.298723940095,-8110.644061814851,0.52787827371087,0.7839438148636159,5.0,0.5943570977522278,False
