combo,n_factors,hold,tickers,trades,win_rate,avg_return,median_return,avg_excess,total_return,max_drawdown,sharpe,sortino,avg_hold,t_stat,low_n
A1+B1,2,3,444,31,61.29032258064516,3.400551971258523,2.5941479389181428,3.1326924391694164,105.41711110901421,-45.79551577910446,1.0970358624504506,2.595698196920839,3.0,1.7215175109325176,False
B3+C1+D1+V1,4,3,444,94,47.87234042553192,3.7149388792622444,-0.21766614361062137,2.252824126263731,349.20425465065097,-51.187403025598385,0.8766364538778828,2.8612954905529877,3.0,1.2586898686282464,False
C1+D1+V1,3,3,444,117,50.427350427350426,3.167117622945511,0.04245510577713359,1.7033705386036178,370.55276188462483,-64.3213702527128,0.8214738345195096,2.5081414917751403,3.0,1.1646673653951976,False
A1+B3+D1+V1,4,3,444,383,59.7911227154047,2.6309997115784722,1.5735471168023418,1.572001263258068,1007.6728895345548,-167.0562120269004,0.9397780259179043,2.282091663366448,3.0,2.717457041169352,False
A1+D1+V1,3,3,444,468,58.76068376068376,2.3155423148953465,1.4945240785425462,1.4413699185758524,1083.6738033710224,-257.4271801623688,0.8678767272617829,2.0261644390500333,3.0,2.9507309265620107,False
A1+B2+V1,3,3,444,194,53.09278350515464,1.3482164555777363,0.8681803444112731,0.9577360002741209,261.5539923820808,-233.22870158614305,0.6134661120315894,1.24110666392304,3.0,1.6986774379482206,False
A1+V1,2,3,444,784,56.63265306122449,1.6930370028929098,1.1295160133577182,0.9260558678131655,1327.3410102680414,-496.1756270645111,0.6816749238170036,1.347159719146341,3.0,2.6743788329840372,False
A2+C1+D1,3,3,444,35,48.57142857142857,0.386137265462101,-0.11449586651662051,0.8825356280905237,13.514804291173535,-40.88616479725837,0.24507203920143164,0.34325320246776525,3.0,0.7883120816754544,False
A1+B3+D1,3,3,444,1449,59.14423740510697,2.001419105192963,1.3978560219873017,0.8599462907066886,2900.0562834246034,-629.5354401675486,0.8178362743954071,1.6558559701889934,3.0,3.377944212242578,False
A1+B3+V1,3,3,444,568,57.3943661971831,1.702614845768602,1.1295160133577182,0.7961145302367127,967.085232396566,-256.3363413484195,0.6693569534136391,1.298244534598429,3.0,1.8559890026361912,False
B1+D1,2,3,444,5644,60.75478384124734,2.3754954340294514,1.92130221030496,0.752658820062469,13407.296229662223,-3738.4521035639905,0.993751733685433,1.6450781692822591,3.0,6.6813689686366065,False
A1+D1,2,3,444,1804,59.09090909090909,1.899940204231336,1.4736805796895933,0.733582542918475,3427.4921284333304,-910.8212047893201,0.8069616454386497,1.5582787916906806,3.0,3.3761750886677633,False
A1+C1+D1,3,3,444,31,61.29032258064516,2.2175828022806883,1.5801413821383286,0.6822365310146618,68.74506687070134,-41.892431925287866,0.780215739269336,1.2899176239034917,3.0,0.3310876278102489,False
B1+D1+V1,3,3,444,1871,59.80758952431855,2.000093744325734,1.7421458582844003,0.6813834357802686,3742.1753956334483,-2028.852134716171,0.8420171459689623,1.3711141479189668,3.0,3.67779717527139,False
A1+B3,2,3,444,2083,58.32933269323092,1.739921775557359,1.1590888174218876,0.6219770343639602,3624.257058485979,-958.5792936651718,0.7658995104666693,1.4359205598638978,3.0,3.154985034180291,False
A1+B2+D1+V1,4,3,444,80,52.5,0.6881258032823269,0.5280735526802548,0.6090806839128047,55.050064262586154,-105.04644673882227,0.3590699297781722,0.6437131360285849,3.0,0.8825274903514934,False
B3+C1+V1,3,3,444,163,49.079754601226995,2.0013634711768447,-0.12479750950844465,0.6005383273103289,326.22224580182564,-75.1837910492038,0.5934645343872341,1.733448991674149,3.0,0.5563649403978875,False
B3+D1+V1,3,3,444,2253,57.922769640479366,1.6241497786034158,1.0934565735475197,0.48917228238860644,3659.209451193496,-912.8266466191541,0.6936843365549875,1.2748119318835345,3.0,2.492223177370044,False
A1,1,3,444,3114,57.16120745022479,1.4893953323600744,1.125802259516766,0.4179405623505067,4637.977064969272,-1815.1079543789813,0.681822081576307,1.2280081722811518,3.0,2.7375426195473405,False
D1+V1,2,3,444,6653,58.049000450924396,1.6413428456321089,1.3405429321692708,0.350566459488686,10919.853951990423,-5196.768699158738,0.730451190070168,1.2083214183729587,3.0,3.469923197418822,False
